,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1185,43,No,0,1291,0,15,2,5,1666,3,0,65,2,4,1,3,2,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11
1186,35,Yes,1,880,1,12,4,1,1667,4,0,36,3,2,8,4,0,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7
1187,38,No,1,1189,0,1,3,5,1668,4,0,90,3,2,7,4,2,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9
1188,29,No,0,991,1,5,3,4,1669,1,0,43,2,2,8,2,1,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9
1189,33,No,0,392,1,2,4,4,1670,4,0,93,3,2,8,4,1,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4
1190,32,No,0,977,0,2,3,4,1671,4,0,45,3,2,7,2,1,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6
1191,31,No,0,1112,1,5,4,5,1673,1,1,67,3,2,8,4,2,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2
1192,49,No,0,464,0,16,3,4,1674,4,1,74,3,1,6,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2
1193,38,No,1,148,0,2,3,4,1675,4,1,42,2,1,6,2,0,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3
1194,47,No,0,1225,1,2,4,5,1676,2,1,47,4,4,3,2,1,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2
1195,49,No,0,809,0,1,3,5,1677,3,0,36,3,4,3,3,0,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0
1196,41,No,0,1206,1,23,2,5,1678,4,0,80,3,3,8,3,0,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2
1197,20,No,0,727,1,9,1,5,1680,4,0,54,3,1,2,1,0,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2
1198,33,No,2,530,1,16,3,5,1681,3,1,36,3,2,8,4,1,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2
1199,36,No,0,1351,0,26,4,5,1682,1,0,80,3,2,4,3,2,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2
1200,44,No,0,528,2,1,3,5,1683,3,1,44,3,1,0,4,1,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2
1201,23,Yes,0,1320,0,8,1,4,1684,4,0,93,2,1,6,3,0,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2
1202,38,No,0,1495,0,4,2,4,1687,4,1,87,3,1,6,3,2,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0
1203,53,No,0,1395,0,24,4,4,1689,2,0,48,4,3,4,4,2,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2
1204,48,Yes,1,708,1,7,2,4,1691,4,1,95,3,1,2,3,2,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7
1205,32,Yes,0,1259,0,2,4,5,1692,4,0,95,3,1,6,2,0,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0
1206,26,No,2,786,0,7,3,4,1693,4,0,76,3,1,6,4,0,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7
1207,55,No,0,1441,0,22,3,2,1694,1,0,94,2,1,7,2,1,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2
1208,34,No,0,1157,0,5,2,4,1696,2,0,57,2,2,6,4,2,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13
1209,60,No,0,370,0,1,4,4,1697,3,0,92,1,3,4,4,1,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0
1210,33,No,0,267,0,21,3,4,1698,2,0,79,4,1,6,2,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13
1211,37,No,1,1278,1,1,4,4,1700,3,0,31,1,2,8,4,1,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3
1212,34,No,0,678,0,19,3,5,1701,2,1,35,2,1,7,4,2,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7
1213,23,Yes,0,427,1,7,3,5,1702,3,0,99,3,1,2,4,1,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2
1214,44,No,0,921,0,2,3,5,1703,3,1,96,4,3,4,4,2,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7
1215,35,No,1,146,0,2,4,4,1704,1,0,79,2,1,7,4,0,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4
1216,43,No,0,1179,1,2,3,4,1706,4,0,73,3,2,8,4,2,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8
1217,24,No,0,581,0,9,3,4,1707,3,0,62,4,1,7,3,2,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4
1218,41,No,0,918,1,6,3,3,1708,4,0,35,3,3,8,3,0,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7
1219,29,No,0,1082,0,9,4,4,1709,4,1,43,3,1,6,3,2,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2
1220,36,No,0,530,1,2,4,5,1710,3,1,51,3,2,2,4,0,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7
1221,45,No,2,1238,0,1,1,5,1712,3,0,74,2,3,4,3,2,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4
1222,24,Yes,0,240,2,22,1,0,1714,4,0,58,1,1,0,3,2,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0
1223,47,Yes,1,1093,1,9,3,5,1716,3,0,82,1,4,8,3,2,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10
1224,26,No,0,390,0,17,4,4,1718,4,0,62,1,1,6,3,2,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2
1225,45,No,0,1005,0,28,2,2,1719,4,1,48,2,4,1,2,0,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6
1226,32,No,1,585,0,10,3,5,1720,1,0,56,3,1,7,3,2,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3
1227,31,No,0,741,0,2,4,5,1721,2,0,69,3,1,6,3,2,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3
1228,41,No,2,552,2,4,3,0,1722,3,0,60,1,2,0,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2
1229,40,No,0,369,0,8,2,5,1724,2,1,92,3,2,5,1,2,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0
1230,24,No,0,506,0,29,1,4,1725,2,0,91,3,1,6,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2
1231,46,No,0,717,0,13,4,5,1727,3,0,34,3,2,4,2,0,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9
1232,35,No,0,1370,0,27,4,5,1728,4,0,49,3,2,5,3,2,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7
1233,30,No,0,793,0,16,1,5,1729,2,0,33,3,1,7,4,2,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8
1234,47,No,2,543,1,2,4,3,1731,3,0,87,3,2,8,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0
1235,46,No,0,1277,1,2,3,5,1732,3,0,74,3,3,8,4,1,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3
1236,36,Yes,0,1456,1,13,5,3,1733,2,0,96,2,2,8,1,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2
1237,32,Yes,0,964,1,1,2,5,1734,1,0,34,1,2,8,2,0,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0
1238,23,No,0,160,0,4,1,4,1735,3,1,51,3,1,6,2,0,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2
1239,31,No,1,163,0,24,1,2,1736,4,1,30,3,2,5,4,0,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4
1240,39,No,2,792,0,1,3,5,1737,4,0,77,3,2,6,4,2,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8
1241,32,No,0,371,1,19,3,5,1739,4,0,80,1,3,8,3,2,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2
1242,40,No,0,611,1,7,4,4,1740,2,0,88,3,5,3,2,0,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8
1243,45,No,0,176,2,4,3,5,1744,3,1,56,1,3,0,3,2,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3
1244,30,No,1,1312,0,2,4,2,1745,4,1,78,2,1,7,1,0,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7
1245,24,No,1,897,2,10,3,4,1746,1,0,59,3,1,0,4,2,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1
1246,30,Yes,1,600,2,8,3,0,1747,3,1,66,2,1,0,4,1,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2
1247,31,No,0,1003,1,5,3,2,1749,1,0,51,3,2,8,3,2,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2
1248,27,No,0,1054,0,8,3,4,1751,3,1,67,3,1,7,4,0,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4
1249,29,Yes,0,428,1,9,3,3,1752,2,1,52,1,1,2,2,0,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2
1250,29,No,1,461,0,1,3,5,1753,4,0,70,4,2,4,3,0,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2
1251,30,No,0,979,1,15,2,3,1754,3,0,94,2,3,8,1,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7
1252,34,No,0,181,0,2,4,4,1755,4,0,97,4,1,7,4,2,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2
1253,33,No,2,1283,1,2,3,3,1756,4,1,62,3,2,8,2,0,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7
1254,49,No,0,1313,1,11,4,3,1757,4,1,80,3,2,8,4,0,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4
1255,33,Yes,0,211,1,16,3,5,1758,1,1,74,3,3,8,1,0,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0
1256,38,No,1,594,0,2,2,4,1760,3,1,75,2,1,6,2,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5
1257,31,Yes,0,1079,1,16,4,3,1761,1,0,70,3,3,8,3,2,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0
1258,29,No,0,590,0,4,3,2,1762,4,1,91,2,1,7,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0
1259,30,No,0,305,0,16,3,5,1763,3,0,58,4,2,4,3,2,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7
1260,32,No,2,953,0,5,4,2,1764,2,0,65,3,1,7,2,0,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7
1261,38,No,0,833,0,18,3,4,1766,2,0,60,1,2,4,4,2,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0
1262,43,Yes,1,807,0,17,3,2,1767,3,0,38,2,1,7,3,2,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0
1263,42,No,0,855,0,12,3,4,1768,2,0,57,3,1,6,2,1,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4
1264,55,No,0,478,0,2,3,4,1770,3,0,60,2,5,1,1,2,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0
1265,33,No,2,775,0,4,3,2,1771,4,0,90,3,2,7,2,1,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7
1266,41,No,0,548,0,9,4,5,1772,3,0,94,3,1,6,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4
1267,34,No,2,1375,1,10,3,5,1774,4,0,87,3,2,8,3,1,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7
1268,53,No,2,661,0,1,4,4,1775,1,1,60,2,4,5,3,2,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2
1269,43,No,0,244,2,2,3,5,1778,2,0,97,3,1,0,4,0,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8
1270,34,No,0,511,1,3,2,5,1779,4,1,32,1,2,8,4,0,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2
1271,21,Yes,0,337,1,7,1,3,1780,2,0,31,3,1,2,2,0,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0
1272,38,No,0,1153,0,6,2,1,1782,4,1,40,2,1,6,3,2,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4
1273,22,Yes,0,1294,0,8,1,4,1783,3,1,79,3,1,6,1,2,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0
1274,31,No,0,196,1,29,4,3,1784,1,1,91,2,2,8,4,2,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7
1275,51,No,0,942,0,3,3,2,1786,1,1,53,3,3,3,3,2,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2
1276,37,No,0,589,1,9,2,3,1787,2,0,46,2,2,8,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3
1277,46,No,0,734,0,2,4,4,1789,3,0,46,3,5,1,4,1,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2
1278,36,No,0,1383,0,10,3,5,1790,4,0,90,3,3,4,1,2,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7
1279,44,Yes,1,429,0,1,2,4,1792,3,0,99,3,1,7,2,1,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3
1280,37,No,0,1239,2,8,2,1,1794,3,0,89,3,2,0,2,1,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7
1281,35,Yes,0,303,1,27,3,5,1797,3,0,84,3,2,8,4,0,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7
1282,33,No,0,867,0,8,4,5,1798,4,0,90,4,1,7,1,2,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6
1283,28,No,0,1181,0,1,3,5,1799,3,0,82,3,1,7,4,2,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3
1284,39,No,0,1253,0,10,1,4,1800,3,0,65,3,3,1,3,0,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2
1285,46,No,2,849,1,26,2,5,1801,2,0,98,2,2,8,2,0,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2
1286,40,No,0,616,0,2,2,5,1802,3,1,99,3,1,6,1,2,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2
1287,42,No,0,1128,0,13,3,4,1803,2,0,95,4,2,4,1,2,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0
1288,35,No,2,1180,0,2,2,4,1804,2,0,90,3,2,5,4,1,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7
1289,38,No,2,1336,2,2,3,0,1805,1,0,100,3,1,0,2,1,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8
1290,34,Yes,1,234,0,9,4,5,1807,4,0,93,3,2,6,1,2,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7
1291,37,Yes,0,370,0,10,4,4,1809,4,0,58,3,2,5,1,0,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8
1292,39,No,1,766,1,20,3,5,1812,3,0,83,3,2,8,4,1,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2
1293,43,No,2,343,0,9,3,5,1813,1,0,52,3,1,7,3,0,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2
1294,41,No,0,447,0,5,3,5,1814,2,0,85,4,2,4,2,0,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2
1295,41,No,0,796,1,4,1,3,1815,3,1,81,3,3,8,3,1,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5
1296,30,No,0,1092,0,10,3,4,1816,1,1,64,3,3,5,3,0,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2
1297,26,Yes,0,920,2,20,2,4,1818,4,1,69,3,1,0,2,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4
1298,46,Yes,0,261,0,21,2,4,1821,4,1,66,3,2,4,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7
1299,40,No,0,1194,0,1,3,5,1822,3,1,52,3,2,4,4,1,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3
1300,34,No,0,810,1,8,2,2,1823,2,0,92,4,2,8,3,2,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8
1301,58,No,2,350,1,2,3,4,1824,2,0,52,3,4,3,2,1,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14
1302,35,No,0,185,0,23,4,4,1826,2,0,91,1,1,6,3,2,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3
1303,47,No,0,1001,0,4,3,5,1827,3,1,92,2,3,5,2,1,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10
1304,40,No,0,750,0,12,3,5,1829,2,1,47,3,2,4,1,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7
1305,54,No,0,431,0,7,4,4,1830,4,1,68,3,2,7,4,2,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7
1306,31,No,1,1125,1,7,4,3,1833,1,1,68,3,3,8,1,2,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2
1307,28,No,0,1217,0,1,3,4,1834,3,1,67,3,1,7,1,2,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2
1308,38,No,0,723,1,2,4,3,1835,2,1,77,1,2,2,4,2,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3
1309,26,No,0,572,1,10,3,4,1836,3,0,46,3,2,8,4,0,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2
1310,58,No,1,1216,0,15,4,5,1837,1,0,87,3,4,1,3,2,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2
1311,18,No,2,1431,0,14,3,4,1839,2,1,33,3,1,7,3,0,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0
1312,31,Yes,0,359,2,18,5,0,1842,4,0,89,4,1,0,1,2,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0
1313,29,Yes,0,350,2,13,3,0,1844,1,0,56,2,1,0,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0
1314,45,No,2,589,1,2,4,5,1845,3,1,67,3,2,8,3,2,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7
1315,36,No,0,430,0,2,4,1,1847,4,1,73,3,2,7,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0
1316,43,No,1,1422,1,2,4,5,1849,1,0,92,3,2,8,4,2,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7
1317,27,No,1,1297,0,5,2,5,1850,4,1,53,3,1,6,4,0,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2
1318,29,No,1,574,0,20,1,4,1852,4,0,40,3,1,6,4,2,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10
1319,32,No,1,1318,1,10,4,3,1853,4,0,79,3,2,8,4,0,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0
1320,42,No,2,355,0,10,4,2,1854,3,0,38,3,1,7,3,2,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3
1321,47,No,0,207,0,9,4,5,1856,2,1,64,3,1,6,3,0,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0
1322,46,No,0,706,0,2,2,5,1857,4,0,82,3,3,5,4,1,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7
1323,28,No,2,280,2,1,2,5,1858,3,0,43,3,1,0,4,1,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2
1324,29,No,0,726,0,29,1,5,1859,4,0,93,1,2,4,3,1,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6
1325,42,No,0,1142,0,8,3,5,1860,4,0,81,3,1,6,3,0,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0
1326,32,Yes,0,414,1,2,4,3,1862,3,0,82,2,2,8,2,0,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2
1327,46,No,0,1319,1,3,3,2,1863,1,1,45,4,4,8,1,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8
1328,27,No,0,728,1,23,1,4,1864,2,1,36,2,2,2,3,2,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8
1329,29,No,0,352,2,6,1,4,1865,4,0,87,2,1,0,2,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0
1330,43,No,0,823,0,6,3,4,1866,1,1,81,2,5,3,3,2,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14
1331,48,No,0,1224,0,10,3,5,1867,4,0,91,2,5,1,2,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9
1332,29,Yes,1,459,0,24,2,5,1868,4,0,73,2,1,7,4,0,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0
1333,46,Yes,0,1254,1,10,3,5,1869,3,1,64,3,3,8,2,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7
1334,27,No,1,1131,0,15,3,5,1870,4,1,77,2,1,7,1,2,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3
1335,39,No,0,835,0,19,4,1,1871,4,0,41,3,2,7,4,1,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2
1336,55,No,0,836,0,2,4,2,1873,2,0,98,2,1,7,4,2,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4
1337,28,No,0,1172,1,3,3,4,1875,2,1,78,3,1,2,2,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0
1338,30,Yes,0,945,1,9,3,4,1876,2,0,89,3,1,2,4,0,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0
1339,22,Yes,0,391,0,7,1,5,1878,4,0,75,3,1,7,2,0,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0
1340,36,No,0,1266,1,10,4,2,1880,2,1,63,2,2,8,3,2,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7
1341,31,No,0,311,0,20,3,5,1881,2,0,89,3,2,6,3,1,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2
1342,34,No,0,1480,1,4,3,5,1882,3,0,64,3,3,8,4,2,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0
1343,29,No,0,592,0,7,3,5,1883,4,0,59,3,1,6,1,0,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2
1344,37,No,0,783,0,7,4,4,1885,4,0,78,3,2,7,1,2,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4
1345,35,No,0,219,0,16,2,1,1886,4,1,44,2,2,5,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2
1346,45,No,0,556,0,25,2,5,1888,2,1,93,2,2,5,4,2,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8
1347,36,No,1,1213,2,2,1,0,1890,2,0,94,2,2,0,4,0,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8
1348,40,No,0,1137,0,1,4,5,1892,1,0,98,3,4,3,1,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16
1349,26,No,0,482,0,1,2,5,1893,2,1,90,2,1,7,3,2,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0
1350,27,No,0,511,1,2,2,4,1898,1,1,89,4,2,8,3,0,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7
1351,48,No,1,117,0,22,3,4,1900,4,1,58,3,4,3,4,1,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
1352,44,No,0,170,0,1,4,5,1903,2,0,78,4,2,4,1,2,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
1353,34,Yes,2,967,0,16,4,2,1905,4,0,85,1,1,7,1,2,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0
1354,56,Yes,0,1162,0,24,2,5,1907,1,0,97,3,1,6,4,0,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0
1355,36,No,0,335,1,17,2,3,1908,3,0,33,2,2,8,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3
1356,41,No,0,337,1,8,3,3,1909,3,1,54,3,2,8,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4
1357,42,No,0,1396,0,6,3,4,1911,3,0,83,3,3,1,1,2,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7
1358,31,No,0,1079,1,10,2,4,1912,3,1,86,3,2,8,4,1,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4
1359,34,No,0,735,1,3,1,4,1915,4,1,75,2,2,8,4,2,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1
1360,31,No,0,471,0,4,3,4,1916,1,1,62,4,1,6,3,1,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2
1361,26,No,1,1096,0,6,3,1,1918,3,0,61,4,1,6,4,2,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7
1362,45,No,1,1297,0,1,4,4,1922,2,0,44,3,2,4,3,0,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3
1363,33,No,0,217,1,10,4,3,1924,2,0,43,3,2,8,3,0,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9
1364,28,No,1,783,1,1,2,5,1927,3,0,42,2,2,8,4,2,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7
1365,29,Yes,1,746,1,24,3,2,1928,3,0,45,4,1,2,1,0,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0
1366,39,No,2,1251,1,21,4,5,1929,1,1,32,1,2,8,3,2,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2
1367,27,No,0,1354,0,2,4,2,1931,2,0,41,3,1,7,2,2,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2
1368,34,No,1,735,0,22,4,1,1932,3,0,86,2,2,7,4,2,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11
1369,28,Yes,0,1475,1,13,2,3,1933,4,1,84,3,2,8,3,0,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2
1370,47,No,2,1169,0,14,4,2,1934,3,0,64,3,2,7,2,2,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7
1371,56,No,0,1443,1,11,5,3,1935,4,1,89,2,2,8,1,2,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0
1372,39,No,0,867,0,9,2,4,1936,1,0,87,3,2,5,1,2,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9
1373,38,No,1,1394,0,8,3,4,1937,4,1,58,2,2,7,2,1,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7
1374,58,No,0,605,1,21,3,5,1938,4,1,72,3,4,3,4,2,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0
1375,32,Yes,1,238,0,5,2,5,1939,1,1,47,4,1,7,3,0,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3
1376,38,No,0,1206,0,9,2,5,1940,2,0,71,3,1,7,4,1,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3
1377,49,No,1,1064,0,2,1,5,1941,2,0,42,3,5,1,4,2,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3
1378,42,No,0,419,1,12,4,3,1943,2,0,77,3,2,8,4,1,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0
